candidate_id,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
t3_0_c01407,par_factible,BR0337|BR0357,3.0,392.191501,253.951677,218.391975,398.1915005993177,259.95167662827885,224.39197463885907,2,4,8,64,134.178017783404
t3_0_c01408,par_factible,BR0272|BR0306,3.0,393.52804,291.707638,248.113023,399.5280395187611,297.7076383449676,254.11302319059004,2,4,7,56,142.1479465573351
t3_0_c01409,par_factible,BR0032|BR0317,3.0,390.675066,289.82472,155.024144,396.6750664604821,295.8247204801951,161.02414391399975,2,4,11,88,141.18242343336948
t3_0_c01410,par_factible,BR0057|BR0086,3.0,390.892967,233.546234,238.262235,396.8929671896399,239.5462344791224,244.2622347409299,2,5,7,70,129.75315018731138
t3_0_c01411,par_factible,BR0089|BR0301,3.0,393.705431,233.93547,254.085895,399.7054311386762,239.93546962415226,260.0858953912164,2,5,6,60,130.40589210251343
t3_0_c01412,par_factible,BR0066|BR0315,3.0,389.461422,288.378233,166.083921,395.4614223760505,294.3782332618356,172.0839206556122,2,4,10,80,140.6400928925354
t3_0_c01413,par_factible,BR0150|BR0318,3.0,386.883057,286.654286,193.115404,392.88305694515435,292.65428571583976,199.11540433690737,2,4,9,72,139.76296486462672
t3_0_c01414,par_factible,BR0191|BR0355,3.0,387.654757,264.698862,213.884668,393.6547569024306,270.69886243775795,219.88466763456722,2,4,8,64,135.44416296436054
t3_0_c01415,par_factible,BR0343|BR0373,3.0,409.135927,270.579281,302.059629,415.1359268579107,276.5792807872967,308.05962890136124,1,4,5,20,141.02246842919618
t3_0_c01416,par_factible,BR0048|BR0381,3.0,393.486724,267.593672,218.904477,399.48672387632246,273.59367189100425,224.90447706784602,2,4,8,64,137.22332227672308
t3_0_c01417,par_factible,BR0027|BR0217,3.0,391.995826,291.456289,166.809791,397.99582554620235,297.45628894918127,172.80979096206974,2,4,10,80,141.78432507551145
t3_0_c01418,par_factible,BR0125|BR0197,3.0,391.003878,290.179717,191.063543,397.0038775487205,296.17971695293954,197.0635427384287,2,4,9,72,141.32183374141897
t3_0_c01419,par_factible,BR0165|BR0198,3.0,384.085579,285.454089,190.157181,390.08557928724974,291.4540892973727,196.1571810623252,2,4,9,72,138.9479446655703
t3_0_c01420,par_factible,BR0273|BR0366,3.0,393.254075,291.752632,216.605852,399.2540751298849,297.7526317681186,222.60585182289185,2,4,8,64,142.10126542263066
t3_0_c01421,par_factible,BR0006|BR0279,3.0,390.243206,291.049385,277.982422,396.243205705561,297.0493847189732,283.9824222172079,2,4,6,48,141.34405513242285
t3_0_c01422,par_factible,BR0140|BR0323,3.0,393.264151,292.32706,239.002966,399.26415083369795,298.3270604527553,245.00296608624916,2,4,7,56,142.2204304355664
t3_0_c01423,par_factible,BR0092XL|BR0141,3.0,392.242814,291.443577,230.803161,398.24281433107086,297.4435773514629,236.80316149066425,2,4,7,56,141.83208800867152
t3_0_c01424,par_factible,BR0241|BR0272,3.0,385.093985,285.800056,244.386595,391.09398511964787,291.80005637093706,250.38659528866702,2,4,7,56,139.22406554344238
t3_0_c01425,par_factible,BR0301|BR0321,3.0,390.347764,233.199916,257.0798,396.3477635431003,239.19991567344218,263.0798003997281,2,5,6,60,129.57139229695056
t3_0_c01426,par_factible,BR0134|BR0258,3.0,388.725902,289.857682,282.174348,394.7259015449893,295.85768231029584,288.174348383325,2,4,6,48,140.79176021514476
t3_0_c01427,par_factible,BR0097|BR0112,3.0,390.180685,258.650265,207.539288,396.18068496701903,264.6502649461959,213.539288014665,2,4,8,64,134.72598367241895
t3_0_c01428,par_factible,BR0033|BR0392,3.0,389.86521,290.935738,181.271898,395.86521046689353,296.9357378998606,187.27189770203498,2,4,9,72,141.2438222969937
t3_0_c01429,par_factible,BR0031|BR0285,3.0,386.129721,287.095214,168.298738,392.12972144368325,293.09521362136314,174.29873768201958,2,4,10,80,139.69927320388305
t3_0_c01430,par_factible,BR0092XL|BR0154,3.0,391.622343,292.265432,226.122088,397.6223432804368,298.2654315488623,232.1220876221598,2,4,7,56,141.87314471545344
t3_0_c01431,par_factible,BR0028|BR0398,3.0,389.379055,288.503652,213.250064,395.3790546537408,294.5036518937043,219.25006411393554,2,4,8,64,140.64886983638024
t3_0_c01432,par_factible,BR0031|BR0178,3.0,393.460292,265.842843,178.366857,399.4602919999865,271.84284329342483,184.36685682014541,2,4,9,72,136.8609857886669
t3_0_c01433,par_factible,BR0314XL|BR0319,3.0,392.331649,298.531575,167.844329,398.331648584386,304.53157507867775,173.84432928694932,2,3,10,60,143.29525456943196
t3_0_c01434,par_factible,BR0030|BR0218,3.0,383.772573,284.652887,170.785311,389.7725725853533,290.65288707072614,176.7853114453405,2,4,10,80,138.7207868819734
t3_0_c01435,par_factible,BR0103|BR0168,3.0,392.430079,292.780508,193.540938,398.43007910048186,298.7805078511565,199.5409382401205,2,4,9,72,142.14283118280088
t3_0_c01436,par_factible,BR0016|BR0283,3.0,393.046525,291.354523,235.221729,399.0465250812037,297.3545233106929,241.22172911883308,2,4,7,56,141.97778764360788
t3_0_c01437,par_factible,BR0021|BR0395,3.0,391.697945,253.63209,190.260239,397.6979451333854,259.6320897991634,196.26023897325268,2,4,9,72,134.01223953772657
t3_0_c01438,par_factible,BR0031|BR0298,3.0,405.544027,300.480807,153.103563,411.5440265169625,306.4808072120499,159.10356253291172,1,3,11,33,146.38630657064473
t3_0_c01439,par_factible,BR0289|BR0337,3.0,392.728011,233.721349,216.275079,398.7280105895057,239.72134909971595,222.27507873062797,2,5,8,80,130.16296833623275
t3_0_c01440,par_factible,BR0188|BR0291,3.0,393.433836,293.594127,193.714712,399.4338363367773,299.5941268005476,199.7147122870537,2,4,9,72,142.51334620536693
t3_0_c01441,par_factible,BR0193|BR0403,3.0,392.180453,262.279795,293.647829,398.18045266497415,268.2797954326598,299.64782947105545,2,4,6,48,135.87364894956858
t3_0_c01442,par_factible,BR0005|BR0282,3.0,388.962913,290.388997,263.96153,394.96291272003407,296.3889971461182,269.96152971304383,2,4,6,48,140.94840160370074
t3_0_c01443,par_factible,BR0028|BR0411,3.0,391.850905,290.335126,210.568128,397.85090484388456,296.3351263869196,216.56812756716295,2,4,8,64,141.52620412452686
t3_0_c01444,par_factible,BR0081|BR0240,3.0,392.063008,262.17975,268.108395,398.06300806450514,268.179749572712,274.10839491182804,2,4,6,48,135.8293083867925
t3_0_c01445,par_factible,BR0112|BR0229,3.0,385.645422,262.615905,206.809179,391.645421939277,268.61590524967806,212.80917937024083,2,4,8,64,134.60985263791133
t3_0_c01446,par_factible,BR0019|BR0301,3.0,392.852587,254.975019,260.123045,398.8525870747197,260.975018502037,266.1230450711341,2,4,6,48,134.52142825214204
t3_0_c01447,par_factible,BR0133|BR0288,3.0,392.704687,259.287865,218.596266,398.70468698688404,265.2878652572864,224.59626600731863,2,4,8,64,135.37055091624268
t3_0_c01448,par_factible,BR0192|BR0302,3.0,392.097253,233.583171,210.721725,398.0972525627303,239.58317087172577,216.72172541082642,2,5,8,80,130.0062025350573
t3_0_c01449,par_factible,BR0387|BR0401,3.0,387.806102,289.559699,201.99368,393.8061018492491,295.5596989642762,207.9936803033393,2,4,8,64,140.54348640438843
t3_0_c01450,par_factible,BR0154|BR0169,3.0,387.877989,288.411941,213.761562,393.8779889220074,294.41194107800357,219.76156188171487,2,4,8,64,140.32414475025706
t3_0_c01451,par_factible,BR0281|BR0350,3.0,391.977822,291.256028,216.277069,397.97782206038073,297.2560276246771,222.27706934457603,2,4,8,64,141.73982664323296
t3_0_c01452,par_factible,BR0107|BR0353,3.0,386.141301,254.735339,243.272337,392.1413006349579,260.735339009833,249.27233652582947,2,4,7,56,133.10430981545176
t3_0_c01453,par_factible,BR0006|BR0082,3.0,393.099677,292.214141,284.998729,399.0996770284378,298.21414060158077,290.99872878390676,2,4,6,48,142.16387719266433
t3_0_c01454,par_factible,BR0169|BR0184,3.0,391.603102,291.109134,202.033847,397.6031023731607,297.1091336289124,208.03384714353612,2,4,8,64,141.63348338472437
t3_0_c01455,par_factible,BR0221|BR0420,3.0,413.793171,268.491752,184.013052,419.7931712680774,274.49175234951593,190.0130524313063,1,4,9,36,141.54636567127284
t3_0_c01456,par_factible,BR0189|BR0246,3.0,389.242853,252.35355,249.958983,395.2428528861134,258.3535500192553,255.95898333537758,2,4,7,56,133.25105054135955
t3_0_c01457,par_factible,BR0155|BR0366,3.0,392.577558,292.913772,216.118995,398.5775581058987,298.9137716217414,222.11899491820384,2,4,8,64,142.20006722276045
t3_0_c01458,par_factible,BR0253|BR0345,3.0,389.794061,278.879072,331.891056,395.7940607147876,284.8790722221594,337.89105605963636,2,4,5,40,138.77128092496372
t3_0_c01459,par_factible,BR0082|BR0196,3.0,392.90581,293.215594,284.165483,398.90581029760335,299.2155938481774,290.1654827158047,2,4,6,48,142.32852276162706
t3_0_c01460,par_factible,BR0027|BR0033,3.0,390.593416,291.353814,180.674312,396.59341609930544,297.3538142708007,186.6743120895691,2,4,9,72,141.47751893376272
t3_0_c01461,par_factible,BR0089|BR0353,3.0,384.228084,251.377428,242.904096,390.22808423310335,257.3774276729281,248.90409618656656,2,4,7,56,132.02966603588817
t3_0_c01462,par_factible,BR0265|BR0355,3.0,404.074285,261.67565,193.347417,410.074284678051,267.67564954991303,199.34741701194417,1,4,9,36,138.17531788541572
t3_0_c01463,par_factible,BR0323|BR0369,3.0,391.555716,311.81486,248.984194,397.5557163675689,317.8148598830687,254.98419385401354,2,3,7,42,145.8451735475306
t3_0_c01464,par_factible,BR0363|BR0407,3.0,392.968666,283.773467,270.262802,398.968666323761,289.77346732923786,276.2628020716296,2,4,6,48,140.41633713618734
t3_0_c01465,par_factible,BR0168|BR0201,3.0,391.452723,303.737583,210.438273,397.45272285364194,309.73758328933445,216.43827281671162,2,3,8,48,144.17743244505124
t3_0_c01466,par_factible,BR0400|BR0410,3.0,388.34134,288.206583,292.532628,394.3413400286562,294.20658279446246,298.53262800611435,2,4,6,48,140.3767426754574
t3_0_c01467,par_factible,BR0161|BR0198,3.0,389.634615,289.363463,187.320277,395.63461534886574,295.3634626783546,193.32027723359803,2,4,9,72,140.8762646334802
t3_0_c01468,par_factible,BR0033|BR0314XL,3.0,389.262497,289.633471,182.368877,395.26249685828367,295.6334708520238,188.36887693149856,2,4,9,72,140.85544703574055
t3_0_c01469,par_factible,BR0036|BR0319,3.0,393.56681,292.237183,155.643476,399.56680960288435,298.2371830335516,161.64347648445445,2,4,11,88,142.2638109350532
t3_0_c01470,par_factible,BR0304|BR0324,3.0,392.890174,262.76045,173.892597,398.89017420705034,268.7604498734708,179.89259741607293,2,4,10,80,136.11633518461184
t3_0_c01471,par_factible,BR0113|BR0135,3.0,389.578309,289.171528,275.752025,395.5783089389067,295.1715282845493,281.7520253313352,2,4,6,48,140.82565488755472
t3_0_c01472,par_factible,BR0033|BR0209,3.0,389.9375,288.684855,182.651412,395.9375002768195,294.68485455535625,188.65141172441994,2,4,9,72,140.79966459371573
t3_0_c01473,par_factible,BR0104|BR0312,3.0,389.663936,290.891549,210.425156,395.6639355904721,296.8915486059686,216.42515601714342,2,4,8,64,141.19377863332122
t3_0_c01474,par_factible,BR0031|BR0100,3.0,390.630866,289.791602,171.340065,396.63086560638965,295.7916020945713,177.34006525846436,2,4,10,80,141.16666008174533
t3_0_c01475,par_factible,BR0231|BR0317,3.0,391.318565,292.077724,171.857781,397.3185649973876,298.07772449126793,177.85778089437156,2,4,10,80,141.77294383051083
t3_0_c01476,par_factible,BR0144|BR0207,3.0,387.863878,287.718381,206.454437,393.8638781811146,293.7183806953924,212.45443746124673,2,4,8,64,140.17986929184647
t3_0_c01477,par_factible,BR0031|BR0219,3.0,392.564109,291.846445,162.845231,398.5641091121446,297.8464452758355,168.84523062934758,2,4,10,80,141.97972566523546
t3_0_c01478,par_factible,BR0149|BR0319,3.0,393.794246,293.840173,168.032359,399.7942463627433,299.8401734916977,174.03235858678806,2,4,10,80,142.63698671854047
t3_0_c01479,par_factible,BR0103|BR0209XL,3.0,388.806796,288.780095,191.834918,394.80679562921557,294.78009511347045,197.83491777078632,2,4,9,72,140.58856080380957
t3_0_c01480,par_factible,BR0028|BR0333,3.0,388.54833,283.888795,217.179972,394.5483301931127,289.88879477763464,223.17997244644633,2,4,8,64,139.5386595251269
t3_0_c01481,par_factible,BR0150|BR0398,3.0,390.376145,291.153796,202.998999,396.37614499279886,297.15379626210733,208.99899870471077,2,4,8,64,141.39244470028666
t3_0_c01482,par_factible,BR0031|BR0338,3.0,388.578291,287.91034,171.698614,394.5782908695129,293.91033986704844,177.69861428894257,2,4,10,80,140.36465458441617
t3_0_c01483,par_factible,BR0179|BR0319,3.0,386.259286,286.929898,152.768937,392.25928575635504,292.929897686221,158.7689365108111,2,4,11,88,139.69198439196248
t3_0_c01484,par_factible,BR0142|BR0399,3.0,392.195458,290.590417,308.032549,398.19545827600086,296.5904172718556,314.0325485696168,2,4,5,40,141.64849654390548
t3_0_c01485,par_factible,BR0003|BR0171,3.0,385.441788,286.057804,166.209355,391.4417880593163,292.0578036723392,172.20935502263774,2,4,10,80,139.34752125008268
t3_0_c01486,par_factible,BR0160|BR0164,3.0,392.710404,292.99826,157.34746,398.71040363293645,298.99825994319133,163.34746047876814,2,4,11,88,142.244375856499
t3_0_c01487,par_factible,BR0213|BR0396,3.0,390.801991,291.707401,204.8643,396.80199077027066,297.7074011496107,210.86429994345724,2,4,8,64,141.5921288317801
t3_0_c01488,par_factible,BR0287|BR0345,3.0,393.952487,304.208534,301.045023,399.9524869034514,310.20853372280027,307.045023409822,2,3,5,30,144.78308269648352
t3_0_c01489,par_factible,BR0127|BR0286,3.0,388.700252,288.456503,193.058496,394.7002523359616,294.4565030493189,199.0584955563183,2,4,9,72,140.50086756070957
t3_0_c01490,par_factible,BR0153|BR0386,3.0,387.114795,286.825988,230.665719,393.11479465128275,292.82598774680537,236.66571898504782,2,4,7,56,139.8452155755531
t3_0_c01491,par_factible,BR0086|BR0289,3.0,388.581564,259.364272,215.820947,394.58156397734433,265.3642720388023,221.8209472337229,2,4,8,64,134.5455323172572
t3_0_c01492,par_factible,BR0289|BR0391,3.0,388.880269,259.468515,192.678779,394.8802691478807,265.4685150789069,198.67877907016899,2,4,9,72,134.62768281891692
t3_0_c01493,par_factible,BR0011|BR0117,3.0,389.654889,299.885445,270.629497,395.65488940074783,305.8854454721909,276.6294969970691,2,3,6,36,143.02555247154714
t3_0_c01494,par_factible,BR0302|BR0331,3.0,389.721592,252.835544,215.926466,395.72159221229697,258.83554372971975,221.92646643167487,2,4,8,64,133.44691864261299
t3_0_c01495,par_factible,BR0153|BR0281,3.0,385.774655,286.329714,231.868211,391.77465492253066,292.32971377269024,237.86821148895348,2,4,7,56,139.47081930585543
t3_0_c01496,par_factible,BR0254|BR0410,3.0,403.484248,280.423248,304.140575,409.4842476531482,286.4232478578279,310.14057536536046,1,4,5,20,141.8771652417892
t3_0_c01497,par_factible,BR0311|BR0351,3.0,388.055162,289.738246,212.138592,394.0551622311048,295.7382461469299,218.13859200527185,2,4,8,64,140.63066429725475
t3_0_c01498,par_factible,BR0139|BR0238,3.0,393.952103,288.167431,278.076477,399.95210289022947,294.16743080448646,284.0764773975695,2,4,6,48,141.51264703256186
t3_0_c01499,par_factible,BR0286|BR0336,3.0,385.316582,281.770728,189.504864,391.31658195912996,287.77072787081073,195.5048636646214,2,4,9,72,138.44797346176162
t3_0_c01500,par_factible,BR0305|BR0348,3.0,392.629801,291.14564,285.916351,398.62980148003317,297.1456400764055,291.9163512725318,2,4,6,48,141.8502429268988
t3_0_c01501,par_factible,BR0126|BR0196,3.0,390.533556,289.831174,264.579113,396.53355562252557,295.8311741620633,270.5791126948247,2,4,6,48,141.15488884497225
t3_0_c01502,par_factible,BR0006|BR0136,3.0,383.907925,284.579762,288.993638,389.9079251430131,290.57976182754567,294.99363780386506,2,4,6,48,138.7334733884931
t3_0_c01503,par_factible,BR0256|BR0348,3.0,393.51026,284.811537,324.446724,399.510259636181,290.8115368962484,330.4467240948349,2,4,5,40,140.7383886916268
t3_0_c01504,par_factible,BR0114|BR0306,3.0,393.456491,292.459112,259.099823,399.4564907952823,298.459111874577,265.0998228804227,2,4,6,48,142.2865652741813
t3_0_c01505,par_factible,BR0272|BR0295,3.0,389.62402,290.862934,235.66116,395.62401996286684,296.86293376646796,241.6611600232944,2,4,7,56,141.17980708039445
t3_0_c01506,par_factible,BR0230|BR0298,3.0,387.504776,289.343684,143.905313,393.50477619353336,295.34368368923145,149.9053125463193,2,4,12,96,140.43801424725072
t3_0_c01507,par_factible,BR0311|BR0364,3.0,388.416235,307.860449,214.132037,394.41623502414984,313.8604493295974,220.13203698986575,2,3,8,48,144.39891628007078
t3_0_c01508,par_factible,BR0109|BR0122,3.0,411.489036,308.356341,324.354792,417.48903592796006,314.35634084728144,330.3547921567762,1,3,5,15,149.20395041289325
t3_0_c01509,par_factible,BR0187|BR0410,3.0,391.383839,266.827021,293.471574,397.38383865932985,272.8270212006118,299.47157426839277,2,4,6,48,136.63829966563537
t3_0_c01510,par_factible,BR0272|BR0413,3.0,388.787788,288.23141,238.324227,394.78778784140286,294.2314100058715,244.3242270248996,2,4,7,56,140.4728232104535
t3_0_c01511,par_factible,BR0345|BR0408,3.0,389.653609,290.778921,318.423468,395.65360873597706,296.77892141532107,324.42346755844983,2,4,5,40,141.168711549704
t3_0_c01512,par_factible,BR0279|BR0310XL,3.0,392.283152,292.342068,261.571939,398.28315242904,298.3420677306527,267.57193911114564,2,4,6,48,142.02349034856118
t3_0_c01513,par_factible,BR0211|BR0298,3.0,407.945286,302.280419,153.143646,413.94528606726624,308.28041895554884,159.1436463413391,1,3,11,33,147.24275331759736
t3_0_c01514,par_factible,BR0135|BR0375,3.0,391.14626,289.960978,268.97265,397.1462603760634,295.96097831152235,274.9726498644173,2,4,6,48,141.30626680684725
t3_0_c01515,par_factible,BR0182|BR0310XL,3.0,393.176607,293.428971,260.010844,399.1766066433651,299.4289713304697,266.01084445176963,2,4,6,48,142.42723302218855
t3_0_c01516,par_factible,BR0257|BR0306,3.0,389.162168,299.390981,272.883011,395.1621676270007,305.3909806161714,278.88301139322704,2,3,6,36,142.82429118107484
t3_0_c01517,par_factible,BR0050|BR0204,3.0,390.306248,264.548535,217.405179,396.30624759310746,270.54853501654003,223.40517880992465,2,4,8,64,135.95408412021354
t3_0_c01518,par_factible,BR0312|BR0320,3.0,392.10168,291.746126,208.504376,398.1016796555485,297.7461262259812,214.5043755096114,2,4,8,64,141.86499610224865
t3_0_c01519,par_factible,BR0200|BR0419,3.0,389.338784,290.658453,178.741042,395.33878352121707,296.6584525773392,184.74104188161616,2,4,9,72,141.07996658482287
t3_0_c01520,par_factible,BR0049|BR0326,3.0,384.954138,257.035338,247.667107,390.9541383872421,263.0353383933634,253.6671073103373,2,4,7,56,133.33118792672894
t3_0_c01521,par_factible,BR0165|BR0318,3.0,386.305236,287.068999,193.124859,392.30523577509734,293.0689988077261,199.1248585623187,2,4,9,72,139.729711433807
t3_0_c01522,par_factible,BR0198|BR0268,3.0,385.964054,286.472497,183.332503,391.964053688901,292.4724968703117,189.33250310779798,2,4,9,72,139.53854241778038
t3_0_c01523,par_factible,BR0137|BR0258,3.0,389.063899,269.576936,303.13924,395.063898826159,275.5769362080421,309.1392402608862,2,4,5,40,136.72596025162102
t3_0_c01524,par_factible,BR0006|BR0399,3.0,389.724537,288.759631,292.331337,395.72453724008716,294.7596312193392,298.3313373282591,2,4,6,48,140.7714920406578
t3_0_c01525,par_factible,BR0259|BR0326,3.0,391.877807,253.748554,246.442676,397.87780707884605,259.7485539309499,252.44267586356298,2,4,7,56,134.07265260138553
t3_0_c01526,par_factible,BR0158|BR0315,3.0,388.362849,287.735772,166.925611,394.36284880963757,293.73577184902973,172.9256112379914,2,4,10,80,140.28514182643573
t3_0_c01527,par_factible,BR0031|BR0167,3.0,392.263453,302.547851,157.20564,398.2634530598374,308.5478507068017,163.20564010938583,2,3,11,66,144.10016386679695
t3_0_c01528,par_factible,BR0144|BR0154,3.0,385.956138,286.438974,216.305681,391.9561377736173,292.43897425981163,222.30568062897765,2,4,8,64,139.5300941964177
t3_0_c01529,par_factible,BR0207|BR0209XL,3.0,392.747566,292.169309,191.451299,398.7475663390377,298.1693094463577,197.45129905543806,2,4,9,72,142.08295123045778
t3_0_c01530,par_factible,BR0271|BR0336,3.0,393.542825,291.973447,191.192591,399.54282548082506,297.97344703903445,197.19259054986549,2,4,9,72,142.20515239956362
t3_0_c01531,par_factible,BR0079|BR0326,3.0,393.305648,254.79738,265.004631,399.30564789144364,260.7973804967516,271.00463075906947,2,4,6,48,134.57757969178292
t3_0_c01532,par_factible,BR0282|BR0323,3.0,389.470851,309.188817,247.588375,395.4708511485901,315.1888168770235,253.5883753338944,2,3,7,42,144.8847437361088
t3_0_c01533,par_factible,BR0240|BR0326,3.0,392.005463,233.563063,267.654088,398.00546254894135,239.56306271469222,273.6540876220818,2,5,6,60,129.9833894523208
t3_0_c01534,par_factible,BR0259|BR0339,3.0,391.502649,233.452913,257.731875,397.50264873632983,239.45291283361843,263.7318753795388,2,5,6,60,129.85842233841962
t3_0_c01535,par_factible,BR0238|BR0400,3.0,391.216515,291.837828,286.769573,397.21651454078375,297.83782823842427,292.76957283863374,2,4,6,48,141.7032299244053
t3_0_c01536,par_factible,BR0079|BR0339,3.0,390.07553,260.486705,261.363138,396.07553017425295,266.4867050745973,267.36313752172794,2,4,6,48,135.07894704359842
t3_0_c01537,par_factible,BR0100|BR0102,3.0,391.57411,291.260674,182.47904,397.5741103863463,297.2606742841449,188.47904040475623,2,4,9,72,141.6584678227301
t3_0_c01538,par_factible,BR0065|BR0178,3.0,410.482499,265.696207,173.153358,416.48249883923296,271.6962074966105,179.15335751174118,1,4,10,40,140.30146918161947
t3_0_c01539,par_factible,BR0081|BR0123,3.0,391.483768,270.410176,289.908764,397.4837681209517,276.410175613554,295.90876353318083,2,4,6,48,137.38918322823764
t3_0_c01540,par_factible,BR0187|BR0332,3.0,408.128291,264.816067,269.826555,414.128291019944,270.8160666923301,275.8265549229997,1,4,6,24,139.6420708893525
t3_0_c01541,par_factible,BR0263|BR0288,3.0,391.126181,257.84373,205.354153,397.1261813578042,263.84372969329536,211.35415327080972,2,4,8,64,134.75431417963296
t3_0_c01542,par_factible,BR0240|BR0339,3.0,392.065467,233.576208,262.412054,398.0654674666424,239.57620780813008,268.41205406251447,2,5,6,60,129.99830280831245
t3_0_c01543,par_factible,BR0169|BR0173,3.0,384.559468,285.737682,209.975487,390.5594678789253,291.7376822227422,215.97548744773488,2,4,8,64,139.10237514814833
t3_0_c01544,par_factible,BR0305|BR0403,3.0,398.626018,262.976678,288.134126,404.6260183463815,268.976678049011,294.13412586262893,1,4,6,24,137.32980558519725
t3_0_c01545,par_factible,BR0076|BR0285,3.0,392.033556,270.599485,172.887471,398.0335557626904,276.59948531253065,178.88747071277254,2,4,10,80,137.53986566263424
t3_0_c01546,par_factible,BR0101|BR0419,3.0,391.725445,291.364968,177.221249,397.725445284152,297.36496757265235,183.22124939645627,2,4,9,72,141.7105836609183
t3_0_c01547,par_factible,BR0182|BR0232,3.0,390.896895,289.412892,249.81195,396.89689513261266,295.41289233123,255.81194958999387,2,4,7,56,141.14368755633896
t3_0_c01548,par_factible,BR0114|BR0134,3.0,391.915072,291.400847,261.063533,397.9150720118214,297.40084743331374,267.0635330101913,2,4,6,48,141.75655850053724
t3_0_c01549,par_factible,BR0046|BR0298,3.0,391.366631,267.48129,151.858333,397.36663060946614,273.48129026548077,157.85833262916182,2,4,11,88,136.76817958714514
t3_0_c01550,par_factible,BR0221|BR0304,3.0,385.663476,258.4158,173.960745,391.66347602702535,264.4157997509172,179.9607452059921,2,4,10,80,133.757242768184
t3_0_c01551,par_factible,BR0116|BR0179,3.0,392.883761,293.123297,157.210942,398.88376125725,299.12329744719534,163.21094181126233,2,4,11,88,142.30521074504492
t3_0_c01552,par_factible,BR0169|BR0411,3.0,389.489447,283.054548,208.910494,395.48944655243935,289.0545481403464,214.91049447962382,2,4,8,64,139.56044743991555
t3_0_c01553,par_factible,BR0366|BR0401,3.0,391.168589,309.35606,205.369335,397.1685894933772,315.35605992034334,211.36933535994788,2,3,8,48,145.26496420259338
t3_0_c01554,par_factible,BR0076|BR0298,3.0,406.860984,270.356016,153.059373,412.860983914082,276.35601573512366,159.05937300338482,1,4,11,44,140.5131497755771
t3_0_c01555,par_factible,BR0237|BR0366,3.0,390.057562,290.989411,225.451853,396.05756187342024,296.9894108639413,231.4518527423545,2,4,7,56,141.2939801707159
t3_0_c01556,par_factible,BR0214|BR0419,3.0,391.126314,291.939903,182.262916,397.1263136735645,297.9399027631621,188.26291638921919,2,4,9,72,141.7056506496894
t3_0_c01557,par_factible,BR0114|BR0371,3.0,387.458141,306.653658,250.932,393.45814050716467,312.653657934856,256.93199978235685,2,3,7,42,143.9575531991887
t3_0_c01558,par_factible,BR0323|BR0371,3.0,390.317092,291.359785,246.747562,396.3170920846465,297.3597854688445,252.74756192085033,2,4,7,56,141.4224011322102
t3_0_c01559,par_factible,BR0033|BR0198,3.0,386.256419,286.843392,185.575858,392.2564194235735,292.84339204497394,191.5758577138126,2,4,9,72,139.6737638060239
t3_0_c01560,par_factible,BR0001|BR0363,3.0,393.12413,293.312085,290.092372,399.1241295668865,299.3120845743957,296.0923716664767,2,4,6,48,142.39270420821248
t3_0_c01561,par_factible,BR0209XL|BR0318,3.0,389.985771,290.05176,189.334955,395.9857707221303,296.0517597257417,195.33495541524027,2,4,9,72,141.08818153881182
t3_0_c01562,par_factible,BR0117|BR0135,3.0,393.991659,292.04763,265.122232,399.99165875521766,298.04763006650813,271.1222315858873,2,4,6,48,142.31178161503072
t3_0_c01563,par_factible,BR0246|BR0321,3.0,393.337448,232.346889,253.593503,399.3374483566895,238.34688916944893,259.5935029850914,2,5,6,60,130.00700051501292
t3_0_c01564,par_factible,BR0113|BR0136XL,3.0,383.830971,287.416817,282.963046,389.8309710354284,293.4168173521641,288.9630460969629,2,4,6,48,139.29618519624717
t3_0_c01565,par_factible,BR0118|BR0213,3.0,393.999691,314.893228,206.382904,399.9996909574122,320.89322788507997,212.382904232301,2,3,8,48,146.97103340315846
t3_0_c01566,par_factible,BR0136|BR0267,3.0,392.562318,270.720392,293.763917,398.56231803447366,276.7203915655681,299.7639174067169,2,4,6,48,137.67231592253654
t3_0_c01567,par_factible,BR0134|BR0195,3.0,393.428136,303.693031,284.761685,399.4281362824999,309.693031361758,290.76168463706694,2,3,6,36,144.5710841272697
t3_0_c01568,par_factible,BR0108|BR0142,3.0,391.677683,291.237868,308.516668,397.677683379677,297.23786774806916,314.5166678181561,2,4,5,40,141.67493397099818
t3_0_c01569,par_factible,BR0259|BR0380,3.0,393.057428,254.638834,250.318008,399.0574277218359,260.63883442032466,256.3180080155114,2,4,7,56,134.49465079350878
t3_0_c01570,par_factible,BR0231|BR0319,3.0,392.588336,298.768002,167.465987,398.58833577566963,304.76800221556624,173.46598692899784,2,3,10,60,143.39578756192373
t3_0_c01571,par_factible,BR0031|BR0221,3.0,389.881468,269.858452,177.325595,395.8814676645492,275.85845164952946,183.3255950819262,2,4,9,72,136.95003451867046
t3_0_c01572,par_factible,BR0030|BR0036,3.0,385.073131,286.068421,167.320062,391.07313138170935,292.0684212320294,173.32006169477899,2,4,10,80,139.2745265267561
t3_0_c01573,par_factible,BR0193|BR0327,3.0,389.932708,260.365041,282.310107,395.9327081944092,266.3650413477351,288.31010650326664,2,4,6,48,135.0250253908551
