codigo_producto,candidate_id,costo_flete_usd
BR0205,t3_0_c01358,863700.0
BR0205,t3_0_c01362,863700.0
BR0205,t3_0_c01422,863700.0
BR0205,t3_0_c01423,863700.0
BR0205,t3_0_c01430,863700.0
BR0205,t3_0_c01436,863700.0
BR0205,t3_0_c01490,863700.0
BR0205,t3_0_c01495,863700.0
BR0205,t3_0_c01505,863700.0
BR0205,t3_0_c01510,863700.0
BR0205,t3_0_c01555,863700.0
BR0205,t3_0_c01583,863700.0
BR0205,t3_0_c01614,863700.0
BR0205,t3_0_c01616,863700.0
BR0205,t3_0_c01621,863700.0
BR0205,t3_0_c01641,863700.0
BR0205,t3_0_c01667,863700.0
BR0205,t3_0_c01678,863700.0
BR0205,t3_0_c01694,863700.0
BR0205,t3_0_c01700,863700.0
BR0205,t3_0_c01713,863700.0
BR0205,t3_0_c01833,863700.0
BR0205,t3_0_c01850,863700.0
BR0205,t3_0_c01899,1151550.0
BR0205,t3_0_c01924,863700.0
BR0205,t3_0_c01930,863700.0
BR0205,t3_0_c01945,863700.0
BR0205,t3_0_c01973,863700.0
BR0205,t3_0_c01975,863700.0
BR0205,t3_0_c02100,755700.0
BR0205,t3_0_c02173,863700.0
BR0205,t3_0_c02179,863700.0
BR0205,t3_0_c02214,1151550.0
BR0205,t3_0_c02215,863700.0
BR0205,t3_0_c02221,863700.0
BR0205,t3_0_c02227,863700.0
BR0205,t3_0_c02239,863700.0
BR0205,t3_0_c02258,863700.0
BR0205,t3_0_c02281,863700.0
BR0205,t3_0_c02306,863700.0
BR0205,t3_0_c02309,863700.0
BR0205,t3_0_c02332,863700.0
BR0205,t3_0_c02360,863700.0
BR0205,t3_0_c02362,863700.0
BR0205,t3_0_c02370,863700.0
BR0205,t3_0_c02385,863700.0
BR0205,t3_0_c02391,863700.0
BR0205,t3_0_c02414,863700.0
BR0205,t3_0_c02439,863700.0
BR0205,t3_0_c02451,863700.0
BR0205,t3_0_c02464,1007550.0
BR0205,t3_0_c02515,863700.0
BR0205,t3_0_c02527,863700.0
BR0205,t3_0_c02542,863700.0
BR0205,t3_0_c02559,863700.0
BR0205,t3_0_c02569,863700.0
BR0205,t3_0_c02581,863700.0
BR0205,t3_0_c02632,863700.0
BR0205,t3_0_c02649,863700.0
BR0205,t3_0_c02665,863700.0
BR0205,t3_0_c02677,863700.0
BR0205,t3_0_c02712,863700.0
BR0205,t3_0_c02726,863700.0
BR0205,t3_0_c02729,755700.0
BR0206,t3_0_c00101,1266900.0
BR0206,t3_0_c00102,1126050.0
BR0206,t3_0_c00156,1266900.0
BR0206,t3_0_c00166,1266900.0
BR0206,t3_0_c00167,1126050.0
BR0206,t3_0_c00168,1266900.0
BR0206,t3_0_c00171,1266900.0
BR0206,t3_0_c00181,2252100.0
BR0206,t3_0_c00182,1126050.0
BR0206,t3_0_c00188,1266900.0
BR0206,t3_0_c00194,3002700.0
BR0206,t3_0_c00195,1266900.0
BR0206,t3_0_c00245,1266900.0
BR0206,t3_0_c00253,3002700.0
BR0206,t3_0_c00254,1126050.0
BR0206,t3_0_c00276,3378000.0
BR0206,t3_0_c00306,1266900.0
BR0206,t3_0_c00315,1266900.0
BR0206,t3_0_c00359,1266900.0
BR0206,t3_0_c00360,1266900.0
BR0206,t3_0_c00391,1266900.0
BR0206,t3_0_c00392,1266900.0
BR0206,t3_0_c00395,1126050.0
BR0206,t3_0_c00401,1266900.0
BR0206,t3_0_c00415,1266900.0
BR0206,t3_0_c00446,1266900.0
BR0206,t3_0_c00453,1126050.0
BR0206,t3_0_c00467,1266900.0
BR0206,t3_0_c00493,1266900.0
BR0206,t3_0_c00504,1266900.0
BR0206,t3_0_c00507,1266900.0
BR0206,t3_0_c00509,1266900.0
BR0206,t3_0_c00519,1266900.0
BR0206,t3_0_c00532,1266900.0
BR0206,t3_0_c00537,1266900.0
BR0206,t3_0_c00539,1266900.0
BR0206,t3_0_c00546,1266900.0
BR0206,t3_0_c00574,1266900.0
BR0206,t3_0_c00575,1266900.0
BR0206,t3_0_c00591,1266900.0
BR0206,t3_0_c00604,1266900.0
BR0206,t3_0_c00609,1266900.0
BR0206,t3_0_c00621,1266900.0
BR0206,t3_0_c00634,1266900.0
BR0206,t3_0_c00639,1266900.0
BR0206,t3_0_c00651,1266900.0
BR0206,t3_0_c00659,1266900.0
BR0206,t3_0_c00677,1266900.0
BR0206,t3_0_c00699,1266900.0
BR0206,t3_0_c00710,1266900.0
BR0206,t3_0_c00720,1266900.0
BR0206,t3_0_c00721,1266900.0
BR0206,t3_0_c00722,1266900.0
BR0206,t3_0_c00726,1126050.0
BR0206,t3_0_c00727,1266900.0
BR0206,t3_0_c00728,1266900.0
BR0206,t3_0_c00757,1266900.0
BR0206,t3_0_c00805,1266900.0
BR0206,t3_0_c00815,1266900.0
BR0206,t3_0_c00825,1266900.0
BR0206,t3_0_c00835,1266900.0
BR0206,t3_0_c00849,1266900.0
BR0206,t3_0_c00880,1266900.0
BR0206,t3_0_c00883,1266900.0
BR0206,t3_0_c00884,1266900.0
BR0206,t3_0_c00902,1266900.0
BR0206,t3_0_c00927,1266900.0
BR0206,t3_0_c00949,1266900.0
BR0206,t3_0_c00950,1266900.0
BR0206,t3_0_c00956,1266900.0
BR0206,t3_0_c00970,1266900.0
BR0206,t3_0_c00977,1266900.0
BR0206,t3_0_c00999,1266900.0
BR0206,t3_0_c01002,1266900.0
BR0206,t3_0_c01003,1266900.0
BR0206,t3_0_c01013,1501500.0
BR0206,t3_0_c01026,1266900.0
BR0206,t3_0_c01030,1266900.0
BR0206,t3_0_c01032,1266900.0
BR0206,t3_0_c01052,1266900.0
BR0206,t3_0_c01055,1266900.0
BR0206,t3_0_c01071,1266900.0
BR0206,t3_0_c01096,1266900.0
BR0206,t3_0_c01102,1266900.0
BR0206,t3_0_c01125,1501500.0
BR0206,t3_0_c01150,1266900.0
BR0206,t3_0_c01154,1266900.0
BR0206,t3_0_c01168,1266900.0
BR0206,t3_0_c01174,1266900.0
BR0206,t3_0_c01176,1266900.0
BR0206,t3_0_c01179,1266900.0
BR0206,t3_0_c01182,1266900.0
BR0206,t3_0_c01184,1266900.0
BR0206,t3_0_c01191,1501500.0
BR0206,t3_0_c01209,1266900.0
BR0206,t3_0_c01217,1501500.0
BR0206,t3_0_c01232,1266900.0
BR0206,t3_0_c01239,1266900.0
BR0206,t3_0_c01244,1266900.0
BR0206,t3_0_c01256,1266900.0
BR0206,t3_0_c01271,1266900.0
BR0206,t3_0_c01276,1266900.0
BR0206,t3_0_c01277,1266900.0
BR0206,t3_0_c01291,1126050.0
BR0206,t3_0_c01304,1266900.0
BR0206,t3_0_c01333,1266900.0
BR0206,t3_0_c01353,1501500.0
BR0206,t3_0_c01385,1266900.0
BR0206,t3_0_c01393,1266900.0
BR0206,t3_0_c01403,1126050.0
BR0206,t3_0_c01435,1126050.0
BR0206,t3_0_c01440,1126050.0
BR0206,t3_0_c01443,1266900.0
BR0206,t3_0_c01449,1266900.0
BR0206,t3_0_c01454,1266900.0
BR0206,t3_0_c01465,1689150.0
BR0206,t3_0_c01473,1266900.0
BR0206,t3_0_c01476,1266900.0
BR0206,t3_0_c01481,1266900.0
BR0206,t3_0_c01487,1266900.0
BR0206,t3_0_c01518,1266900.0
BR0206,t3_0_c01530,1126050.0
BR0206,t3_0_c01543,1266900.0
BR0206,t3_0_c01552,1266900.0
BR0206,t3_0_c01577,1126050.0
BR0206,t3_0_c01604,1126050.0
BR0206,t3_0_c01609,1266900.0
BR0206,t3_0_c01613,1266900.0
BR0206,t3_0_c01629,1266900.0
BR0206,t3_0_c01653,1126050.0
BR0206,t3_0_c01660,1266900.0
BR0206,t3_0_c01664,1266900.0
BR0206,t3_0_c01671,1126050.0
BR0206,t3_0_c01675,1126050.0
BR0206,t3_0_c01687,1266900.0
BR0206,t3_0_c01704,1266900.0
BR0206,t3_0_c01708,1266900.0
BR0206,t3_0_c01711,1266900.0
BR0206,t3_0_c01751,1689150.0
BR0206,t3_0_c01769,1266900.0
BR0206,t3_0_c01785,1126050.0
BR0206,t3_0_c01788,1266900.0
BR0206,t3_0_c01796,1266900.0
BR0206,t3_0_c01815,1266900.0
BR0206,t3_0_c01872,1126050.0
BR0206,t3_0_c01883,1266900.0
BR0206,t3_0_c01919,1266900.0
BR0206,t3_0_c01938,1266900.0
BR0206,t3_0_c01940,1266900.0
BR0206,t3_0_c01969,1126050.0
BR0206,t3_0_c01971,1266900.0
BR0206,t3_0_c01977,1266900.0
BR0206,t3_0_c01993,1266900.0
BR0206,t3_0_c02029,1266900.0
BR0206,t3_0_c02032,1266900.0
BR0206,t3_0_c02069,1266900.0
BR0206,t3_0_c02074,1266900.0
BR0206,t3_0_c02096,1266900.0
BR0206,t3_0_c02099,1501500.0
BR0206,t3_0_c02134,1126050.0
BR0206,t3_0_c02137,1126050.0
BR0206,t3_0_c02143,1266900.0
BR0206,t3_0_c02163,1266900.0
BR0206,t3_0_c02199,1266900.0
BR0206,t3_0_c02230,1266900.0
BR0206,t3_0_c02233,1266900.0
BR0206,t3_0_c02240,1266900.0
BR0206,t3_0_c02262,1266900.0
BR0206,t3_0_c02269,1266900.0
BR0206,t3_0_c02270,1266900.0
BR0206,t3_0_c02274,1266900.0
BR0206,t3_0_c02316,1266900.0
BR0206,t3_0_c02321,1266900.0
BR0206,t3_0_c02323,1126050.0
BR0206,t3_0_c02327,1266900.0
BR0206,t3_0_c02351,1266900.0
BR0206,t3_0_c02359,1266900.0
BR0206,t3_0_c02363,1266900.0
BR0206,t3_0_c02367,1266900.0
BR0206,t3_0_c02394,1126050.0
BR0206,t3_0_c02395,1266900.0
BR0206,t3_0_c02409,1266900.0
BR0206,t3_0_c02416,1266900.0
BR0206,t3_0_c02418,1266900.0
BR0206,t3_0_c02421,1266900.0
BR0206,t3_0_c02422,1126050.0
BR0206,t3_0_c02455,1266900.0
BR0206,t3_0_c02459,1266900.0
BR0206,t3_0_c02462,1266900.0
BR0206,t3_0_c02477,1266900.0
BR0206,t3_0_c02478,1266900.0
BR0206,t3_0_c02489,1266900.0
BR0206,t3_0_c02491,1126050.0
BR0206,t3_0_c02513,1266900.0
BR0206,t3_0_c02536,1266900.0
BR0206,t3_0_c02568,1266900.0
BR0206,t3_0_c02640,1126050.0
BR0206,t3_0_c02676,1266900.0
BR0206,t3_0_c02683,1126050.0
BR0206,t3_0_c02686,1266900.0
BR0206,t3_0_c02693,1126050.0
BR0206,t3_0_c02698,1126050.0
BR0206,t3_0_c02702,1266900.0
BR0206,t3_0_c02730,1266900.0
BR0206,t3_0_c02735,1126050.0
BR0206,t3_0_c02745,1266900.0
BR0206,t3_0_c02764,1266900.0
BR0207,t3_0_c00101,1732050.0
BR0207,t3_0_c00102,1539600.0
BR0207,t3_0_c00156,1732050.0
BR0207,t3_0_c00166,1732050.0
BR0207,t3_0_c00167,1539600.0
BR0207,t3_0_c00168,1732050.0
BR0207,t3_0_c00171,1732050.0
BR0207,t3_0_c00181,3079200.0
BR0207,t3_0_c00182,1539600.0
BR0207,t3_0_c00188,1732050.0
BR0207,t3_0_c00194,4105350.0
BR0207,t3_0_c00195,1732050.0
BR0207,t3_0_c00245,1732050.0
BR0207,t3_0_c00253,4105350.0
BR0207,t3_0_c00254,1539600.0
BR0207,t3_0_c00276,4618500.0
BR0207,t3_0_c00306,1732050.0
BR0207,t3_0_c00315,1732050.0
BR0207,t3_0_c00359,1732050.0
BR0207,t3_0_c00360,1732050.0
BR0207,t3_0_c00391,1732050.0
BR0207,t3_0_c00392,1732050.0
BR0207,t3_0_c00395,1539600.0
BR0207,t3_0_c00401,1732050.0
BR0207,t3_0_c00415,1732050.0
BR0207,t3_0_c00446,1732050.0
BR0207,t3_0_c00453,1539600.0
BR0207,t3_0_c00467,1732050.0
BR0207,t3_0_c00493,1732050.0
BR0207,t3_0_c00504,1732050.0
BR0207,t3_0_c00507,1732050.0
BR0207,t3_0_c00509,1732050.0
BR0207,t3_0_c00519,1732050.0
BR0207,t3_0_c00532,1732050.0
BR0207,t3_0_c00537,1732050.0
BR0207,t3_0_c00539,1732050.0
BR0207,t3_0_c00546,1732050.0
BR0207,t3_0_c00574,1732050.0
BR0207,t3_0_c00575,1732050.0
BR0207,t3_0_c00591,1732050.0
BR0207,t3_0_c00604,1732050.0
BR0207,t3_0_c00609,1732050.0
BR0207,t3_0_c00621,1732050.0
BR0207,t3_0_c00634,1732050.0
BR0207,t3_0_c00639,1732050.0
BR0207,t3_0_c00651,1732050.0
BR0207,t3_0_c00659,1732050.0
BR0207,t3_0_c00677,1732050.0
BR0207,t3_0_c00699,1732050.0
BR0207,t3_0_c00710,1732050.0
BR0207,t3_0_c00720,1732050.0
BR0207,t3_0_c00721,1732050.0
BR0207,t3_0_c00722,1732050.0
BR0207,t3_0_c00726,1539600.0
BR0207,t3_0_c00727,1732050.0
BR0207,t3_0_c00728,1732050.0
BR0207,t3_0_c00757,1732050.0
BR0207,t3_0_c00805,1732050.0
BR0207,t3_0_c00815,1732050.0
BR0207,t3_0_c00825,1732050.0
BR0207,t3_0_c00835,1732050.0
BR0207,t3_0_c00849,1732050.0
BR0207,t3_0_c00880,1732050.0
BR0207,t3_0_c00883,1732050.0
BR0207,t3_0_c00884,1732050.0
BR0207,t3_0_c00902,1732050.0
BR0207,t3_0_c00927,1732050.0
BR0207,t3_0_c00949,1732050.0
BR0207,t3_0_c00950,1732050.0
BR0207,t3_0_c00956,1732050.0
BR0207,t3_0_c00970,1732050.0
BR0207,t3_0_c00977,1732050.0
BR0207,t3_0_c00999,1732050.0
BR0207,t3_0_c01002,1732050.0
BR0207,t3_0_c01003,1732050.0
BR0207,t3_0_c01013,2052750.0
BR0207,t3_0_c01026,1732050.0
BR0207,t3_0_c01030,1732050.0
BR0207,t3_0_c01032,1732050.0
BR0207,t3_0_c01052,1732050.0
BR0207,t3_0_c01055,1732050.0
BR0207,t3_0_c01071,1732050.0
BR0207,t3_0_c01096,1732050.0
BR0207,t3_0_c01102,1732050.0
BR0207,t3_0_c01125,2052750.0
BR0207,t3_0_c01150,1732050.0
BR0207,t3_0_c01154,1732050.0
BR0207,t3_0_c01168,1732050.0
BR0207,t3_0_c01174,1732050.0
BR0207,t3_0_c01176,1732050.0
BR0207,t3_0_c01179,1732050.0
BR0207,t3_0_c01182,1732050.0
BR0207,t3_0_c01184,1732050.0
BR0207,t3_0_c01191,2052750.0
BR0207,t3_0_c01209,1732050.0
BR0207,t3_0_c01217,2052750.0
BR0207,t3_0_c01232,1732050.0
BR0207,t3_0_c01239,1732050.0
BR0207,t3_0_c01244,1732050.0
BR0207,t3_0_c01256,1732050.0
BR0207,t3_0_c01271,1732050.0
BR0207,t3_0_c01276,1732050.0
BR0207,t3_0_c01277,1732050.0
BR0207,t3_0_c01291,1539600.0
BR0207,t3_0_c01304,1732050.0
BR0207,t3_0_c01333,1732050.0
BR0207,t3_0_c01353,2052750.0
BR0207,t3_0_c01385,1732050.0
BR0207,t3_0_c01393,1732050.0
BR0207,t3_0_c01403,1539600.0
BR0207,t3_0_c01435,1539600.0
BR0207,t3_0_c01440,1539600.0
BR0207,t3_0_c01443,1732050.0
BR0207,t3_0_c01449,1732050.0
BR0207,t3_0_c01454,1732050.0
BR0207,t3_0_c01465,2309400.0
BR0207,t3_0_c01473,1732050.0
BR0207,t3_0_c01476,1732050.0
BR0207,t3_0_c01481,1732050.0
BR0207,t3_0_c01487,1732050.0
BR0207,t3_0_c01518,1732050.0
BR0207,t3_0_c01530,1539600.0
BR0207,t3_0_c01543,1732050.0
BR0207,t3_0_c01552,1732050.0
BR0207,t3_0_c01577,1539600.0
BR0207,t3_0_c01604,1539600.0
BR0207,t3_0_c01609,1732050.0
BR0207,t3_0_c01613,1732050.0
BR0207,t3_0_c01629,1732050.0
BR0207,t3_0_c01653,1539600.0
BR0207,t3_0_c01660,1732050.0
BR0207,t3_0_c01664,1732050.0
BR0207,t3_0_c01671,1539600.0
BR0207,t3_0_c01675,1539600.0
BR0207,t3_0_c01687,1732050.0
BR0207,t3_0_c01704,1732050.0
BR0207,t3_0_c01708,1732050.0
BR0207,t3_0_c01711,1732050.0
BR0207,t3_0_c01751,2309400.0
BR0207,t3_0_c01769,1732050.0
BR0207,t3_0_c01785,1539600.0
BR0207,t3_0_c01788,1732050.0
BR0207,t3_0_c01796,1732050.0
BR0207,t3_0_c01815,1732050.0
BR0207,t3_0_c01872,1539600.0
BR0207,t3_0_c01883,1732050.0
BR0207,t3_0_c01919,1732050.0
BR0207,t3_0_c01938,1732050.0
BR0207,t3_0_c01940,1732050.0
BR0207,t3_0_c01969,1539600.0
BR0207,t3_0_c01971,1732050.0
BR0207,t3_0_c01977,1732050.0
BR0207,t3_0_c01993,1732050.0
BR0207,t3_0_c02029,1732050.0
BR0207,t3_0_c02032,1732050.0
BR0207,t3_0_c02069,1732050.0
BR0207,t3_0_c02074,1732050.0
BR0207,t3_0_c02096,1732050.0
BR0207,t3_0_c02099,2052750.0
BR0207,t3_0_c02134,1539600.0
BR0207,t3_0_c02137,1539600.0
BR0207,t3_0_c02143,1732050.0
BR0207,t3_0_c02163,1732050.0
BR0207,t3_0_c02199,1732050.0
BR0207,t3_0_c02230,1732050.0
BR0207,t3_0_c02233,1732050.0
BR0207,t3_0_c02240,1732050.0
BR0207,t3_0_c02262,1732050.0
BR0207,t3_0_c02269,1732050.0
BR0207,t3_0_c02270,1732050.0
BR0207,t3_0_c02274,1732050.0
BR0207,t3_0_c02316,1732050.0
BR0207,t3_0_c02321,1732050.0
BR0207,t3_0_c02323,1539600.0
BR0207,t3_0_c02327,1732050.0
BR0207,t3_0_c02351,1732050.0
BR0207,t3_0_c02359,1732050.0
BR0207,t3_0_c02363,1732050.0
BR0207,t3_0_c02367,1732050.0
BR0207,t3_0_c02394,1539600.0
BR0207,t3_0_c02395,1732050.0
BR0207,t3_0_c02409,1732050.0
BR0207,t3_0_c02416,1732050.0
BR0207,t3_0_c02418,1732050.0
BR0207,t3_0_c02421,1732050.0
BR0207,t3_0_c02422,1539600.0
BR0207,t3_0_c02455,1732050.0
BR0207,t3_0_c02459,1732050.0
BR0207,t3_0_c02462,1732050.0
BR0207,t3_0_c02477,1732050.0
BR0207,t3_0_c02478,1732050.0
BR0207,t3_0_c02489,1732050.0
BR0207,t3_0_c02491,1539600.0
BR0207,t3_0_c02513,1732050.0
BR0207,t3_0_c02536,1732050.0
BR0207,t3_0_c02568,1732050.0
BR0207,t3_0_c02640,1539600.0
BR0207,t3_0_c02676,1732050.0
BR0207,t3_0_c02683,1539600.0
BR0207,t3_0_c02686,1732050.0
BR0207,t3_0_c02693,1539600.0
BR0207,t3_0_c02698,1539600.0
BR0207,t3_0_c02702,1732050.0
BR0207,t3_0_c02730,1732050.0
BR0207,t3_0_c02735,1539600.0
BR0207,t3_0_c02745,1732050.0
BR0207,t3_0_c02764,1732050.0
BR0208,t3_0_c00023,22500.0
BR0208,t3_0_c00032,22500.0
BR0208,t3_0_c00047,22500.0
BR0208,t3_0_c00066,22500.0
BR0208,t3_0_c00105,22500.0
BR0208,t3_0_c00297,22500.0
BR0208,t3_0_c00300,22500.0
BR0208,t3_0_c00324,22500.0
BR0208,t3_0_c00327,22500.0
BR0208,t3_0_c00336,22500.0
BR0208,t3_0_c00347,22500.0
BR0208,t3_0_c00348,22500.0
BR0208,t3_0_c00354,22500.0
BR0208,t3_0_c00364,22500.0
BR0208,t3_0_c00374,22500.0
BR0208,t3_0_c00375,45000.0
BR0208,t3_0_c00383,22500.0
BR0208,t3_0_c00389,22500.0
BR0208,t3_0_c00429,22500.0
BR0208,t3_0_c00430,22500.0
BR0208,t3_0_c00438,22500.0
BR0208,t3_0_c00471,22500.0
BR0208,t3_0_c00474,22500.0
BR0208,t3_0_c00482,22500.0
BR0208,t3_0_c00495,22500.0
BR0208,t3_0_c00499,22500.0
BR0208,t3_0_c00520,22500.0
BR0208,t3_0_c00534,22500.0
BR0208,t3_0_c00543,22500.0
BR0208,t3_0_c00562,22500.0
BR0208,t3_0_c00595,22500.0
BR0208,t3_0_c00597,22500.0
BR0208,t3_0_c00640,22500.0
BR0208,t3_0_c00692,22500.0
BR0208,t3_0_c00713,22500.0
BR0208,t3_0_c00730,22500.0
BR0208,t3_0_c00754,22500.0
BR0208,t3_0_c00756,22500.0
BR0208,t3_0_c00777,22500.0
BR0208,t3_0_c00779,22500.0
BR0208,t3_0_c00809,22500.0
BR0208,t3_0_c00829,22500.0
BR0208,t3_0_c00918,22500.0
BR0208,t3_0_c00919,22500.0
BR0208,t3_0_c00947,22500.0
BR0208,t3_0_c00957,22500.0
BR0208,t3_0_c00958,22500.0
BR0208,t3_0_c00978,22500.0
BR0208,t3_0_c00982,22500.0
BR0208,t3_0_c00989,22500.0
BR0208,t3_0_c01011,22500.0
BR0208,t3_0_c01018,22500.0
BR0208,t3_0_c01085,22500.0
BR0208,t3_0_c01143,22500.0
BR0208,t3_0_c01155,22500.0
BR0208,t3_0_c01172,22500.0
BR0208,t3_0_c01188,22500.0
BR0208,t3_0_c01196,22500.0
BR0208,t3_0_c01202,22500.0
BR0208,t3_0_c01228,22500.0
BR0208,t3_0_c01284,22500.0
BR0208,t3_0_c01299,22500.0
BR0208,t3_0_c01301,22500.0
BR0208,t3_0_c01310,22500.0
BR0208,t3_0_c01318,22500.0
BR0208,t3_0_c01341,22500.0
BR0208,t3_0_c01401,22500.0
BR0208,t3_0_c01452,22500.0
BR0208,t3_0_c01456,22500.0
BR0208,t3_0_c01520,22500.0
BR0208,t3_0_c01525,22500.0
BR0208,t3_0_c01634,22500.0
BR0208,t3_0_c01635,22500.0
BR0208,t3_0_c01753,22500.0
BR0208,t3_0_c01803,22500.0
BR0208,t3_0_c01843,22500.0
BR0208,t3_0_c01903,22500.0
BR0208,t3_0_c02090,22500.0
BR0208,t3_0_c02190,22500.0
BR0208,t3_0_c02191,22500.0
BR0208,t3_0_c02197,22500.0
BR0208,t3_0_c02244,22500.0
BR0208,t3_0_c02267,45000.0
BR0208,t3_0_c02526,22500.0
BR0208,t3_0_c02529,22500.0
BR0208,t3_0_c02592,22500.0
BR0208,t3_0_c02608,22500.0
BR0208,t3_0_c02619,22500.0
BR0208,t3_0_c02642,22500.0
BR0208,t3_0_c02758,22500.0
BR0209,t3_0_c00013,39300.0
BR0209,t3_0_c00014,39300.0
BR0209,t3_0_c00015,35550.0
BR0209,t3_0_c00040,39300.0
BR0209,t3_0_c00097,104400.0
BR0209,t3_0_c00098,39300.0
BR0209,t3_0_c00118,104400.0
BR0209,t3_0_c00146,39300.0
BR0209,t3_0_c00147,35550.0
BR0209,t3_0_c00148,47100.0
BR0209,t3_0_c00149,35550.0
BR0209,t3_0_c00151,39300.0
BR0209,t3_0_c00187,39300.0
BR0209,t3_0_c00190,39300.0
BR0209,t3_0_c00192,39300.0
BR0209,t3_0_c00211,94050.0
BR0209,t3_0_c00212,35550.0
BR0209,t3_0_c00247,39300.0
BR0209,t3_0_c00248,35550.0
BR0209,t3_0_c00253,104400.0
BR0209,t3_0_c00257,94050.0
BR0209,t3_0_c00258,39300.0
BR0209,t3_0_c00278,39300.0
BR0209,t3_0_c00279,35550.0
BR0209,t3_0_c00314,35550.0
BR0209,t3_0_c00325,39300.0
BR0209,t3_0_c00335,39300.0
BR0209,t3_0_c00346,35550.0
BR0209,t3_0_c00355,35550.0
BR0209,t3_0_c00370,39300.0
BR0209,t3_0_c00372,35550.0
BR0209,t3_0_c00378,35550.0
BR0209,t3_0_c00387,35550.0
BR0209,t3_0_c00405,35550.0
BR0209,t3_0_c00413,39300.0
BR0209,t3_0_c00419,39300.0
BR0209,t3_0_c00434,35550.0
BR0209,t3_0_c00448,39300.0
BR0209,t3_0_c00469,39300.0
BR0209,t3_0_c00497,35550.0
BR0209,t3_0_c00498,39300.0
BR0209,t3_0_c00503,39300.0
BR0209,t3_0_c00514,39300.0
BR0209,t3_0_c00523,39300.0
BR0209,t3_0_c00544,39300.0
BR0209,t3_0_c00548,39300.0
BR0209,t3_0_c00550,39300.0
BR0209,t3_0_c00571,39300.0
BR0209,t3_0_c00587,39300.0
BR0209,t3_0_c00589,39300.0
BR0209,t3_0_c00600,39300.0
BR0209,t3_0_c00601,39300.0
BR0209,t3_0_c00610,35550.0
BR0209,t3_0_c00628,35550.0
BR0209,t3_0_c00680,35550.0
BR0209,t3_0_c00686,35550.0
BR0209,t3_0_c00696,39300.0
BR0209,t3_0_c00708,39300.0
BR0209,t3_0_c00709,35550.0
BR0209,t3_0_c00712,39300.0
BR0209,t3_0_c00714,35550.0
BR0209,t3_0_c00724,39300.0
BR0209,t3_0_c00738,39300.0
BR0209,t3_0_c00739,35550.0
BR0209,t3_0_c00740,35550.0
BR0209,t3_0_c00755,35550.0
BR0209,t3_0_c00762,39300.0
BR0209,t3_0_c00793,39300.0
BR0209,t3_0_c00795,39300.0
BR0209,t3_0_c00796,35550.0
BR0209,t3_0_c00800,39300.0
BR0209,t3_0_c00807,35550.0
BR0209,t3_0_c00811,39300.0
BR0209,t3_0_c00816,35550.0
BR0209,t3_0_c00819,39300.0
BR0209,t3_0_c00834,35550.0
BR0209,t3_0_c00847,47100.0
BR0209,t3_0_c00876,35550.0
BR0209,t3_0_c00899,39300.0
BR0209,t3_0_c00901,39300.0
BR0209,t3_0_c00904,39300.0
BR0209,t3_0_c00907,39300.0
BR0209,t3_0_c00914,39300.0
BR0209,t3_0_c00915,39300.0
BR0209,t3_0_c00920,39300.0
BR0209,t3_0_c00936,35550.0
BR0209,t3_0_c00942,35550.0
BR0209,t3_0_c00948,35550.0
BR0209,t3_0_c00952,35550.0
BR0209,t3_0_c00954,35550.0
BR0209,t3_0_c00960,35550.0
BR0209,t3_0_c00974,35550.0
BR0209,t3_0_c00987,39300.0
BR0209,t3_0_c00992,39300.0
BR0209,t3_0_c00993,39300.0
BR0209,t3_0_c01001,39300.0
BR0209,t3_0_c01010,39300.0
BR0209,t3_0_c01012,35550.0
BR0209,t3_0_c01023,39300.0
BR0209,t3_0_c01031,35550.0
BR0209,t3_0_c01039,78300.0
BR0209,t3_0_c01081,39300.0
BR0209,t3_0_c01087,39300.0
BR0209,t3_0_c01088,35550.0
BR0209,t3_0_c01098,39300.0
BR0209,t3_0_c01116,35550.0
BR0209,t3_0_c01125,52350.0
BR0209,t3_0_c01126,47100.0
BR0209,t3_0_c01127,39300.0
BR0209,t3_0_c01134,39300.0
BR0209,t3_0_c01137,39300.0
BR0209,t3_0_c01144,39300.0
BR0209,t3_0_c01157,39300.0
BR0209,t3_0_c01159,39300.0
BR0209,t3_0_c01191,52350.0
BR0209,t3_0_c01198,39300.0
BR0209,t3_0_c01204,39300.0
BR0209,t3_0_c01213,39300.0
BR0209,t3_0_c01216,39300.0
BR0209,t3_0_c01225,39300.0
BR0209,t3_0_c01253,35550.0
BR0209,t3_0_c01272,39300.0
BR0209,t3_0_c01279,39300.0
BR0209,t3_0_c01282,39300.0
BR0209,t3_0_c01295,39300.0
BR0209,t3_0_c01316,39300.0
BR0209,t3_0_c01317,39300.0
BR0209,t3_0_c01328,35550.0
BR0209,t3_0_c01350,39300.0
BR0209,t3_0_c01354,39300.0
BR0209,t3_0_c01361,39300.0
BR0209,t3_0_c01366,35550.0
BR0209,t3_0_c01375,35550.0
BR0209,t3_0_c01379,39300.0
BR0209,t3_0_c01380,35550.0
BR0209,t3_0_c01383,39300.0
BR0209,t3_0_c01391,39300.0
BR0209,t3_0_c01419,39300.0
BR0209,t3_0_c01428,39300.0
BR0209,t3_0_c01433,47100.0
BR0209,t3_0_c01460,39300.0
BR0209,t3_0_c01467,39300.0
BR0209,t3_0_c01468,39300.0
BR0209,t3_0_c01472,39300.0
BR0209,t3_0_c01475,35550.0
